"","MSW05_Order","MSW05_Family","MSW05_Genus","MSW05_Species","MSW05_Binomial","X1.1_ActivityCycle","X5.1_AdultBodyMass_g","X13.1_AdultHeadBodyLen_mm","X2.1_AgeatEyeOpening_d","X3.1_AgeatFirstBirth_d","X18.1_BasalMetRate_mLO2hr","X5.2_BasalMetRateMass_g","X6.1_DietBreadth","X7.1_DispersalAge_d","X9.1_GestationLen_d","X12.1_HabitatBreadth","X22.1_HomeRange_km2","X22.2_HomeRange_Indiv_km2","X14.1_InterbirthInterval_d","X15.1_LitterSize","X16.1_LittersPerYear","X17.1_MaxLongevity_m","X5.3_NeonateBodyMass_g","X13.2_NeonateHeadBodyLen_mm","X21.1_PopulationDensity_n.km2","X10.1_PopulationGrpSize","X23.1_SexualMaturityAge_d","X10.2_SocialGrpSize","X24.1_TeatNumber","X12.2_Terrestriality","X6.2_TrophicLevel","X25.1_WeaningAge_d","X5.4_WeaningBodyMass_g","X13.3_WeaningHeadBodyLen_mm"
"1949","Rodentia","Muridae","Taeromys","celebensis","Taeromys celebensis",1.09395146263884,102.621331401032,141.939337104812,14.626255953468,126.791977939558,93.7713284395387,91.6002516651118,3.12671186634124,297.057117199183,28.9448878206303,1.63703873225419,0.00426868675041167,0.00384750631860937,48.1374041512285,3.06804864588451,2.77191802752981,47.2527185024662,4.45238214845185,46.559379863396,635.07666180397,17.2025147179816,92.6095964206418,1.12809393612781,4.62760479253934,1.61922145002323,1.80486337237421,26.4605631680655,33.2353819258801,130.045468309014
"1950","Rodentia","Muridae","Taeromys","hamatus","Taeromys hamatus",1.09395146263884,102.621331401032,141.939337104812,14.626255953468,126.791977939558,93.7713284395387,91.6002516651118,3.12671186634124,297.057117199183,28.9448878206303,1.63703873225419,0.00426868675041167,0.00384750631860937,48.1374041512285,3.06804864588451,2.77191802752981,47.2527185024662,4.45238214845185,46.559379863396,635.07666180397,17.2025147179816,92.6095964206418,1.12809393612781,4.62760479253934,1.61922145002323,1.80486337237421,26.4605631680655,33.2353819258801,130.045468309014
"1951","Rodentia","Muridae","Taeromys","microbullatus","Taeromys microbullatus",1.09395146263884,102.621331401032,141.939337104812,14.626255953468,126.791977939558,93.7713284395387,91.6002516651118,3.12671186634124,297.057117199183,28.9448878206303,1.63703873225419,0.00426868675041167,0.00384750631860937,48.1374041512285,3.06804864588451,2.77191802752981,47.2527185024662,4.45238214845185,46.559379863396,635.07666180397,17.2025147179816,92.6095964206418,1.12809393612781,4.62760479253934,1.61922145002323,1.80486337237421,26.4605631680655,33.2353819258801,130.045468309014
"1952","Rodentia","Muridae","Taeromys","punicans","Taeromys punicans",1.09395146263884,102.621331401032,141.939337104812,14.626255953468,126.791977939558,93.7713284395387,91.6002516651118,3.12671186634124,297.057117199183,28.9448878206303,1.63703873225419,0.00426868675041167,0.00384750631860937,48.1374041512285,3.06804864588451,2.77191802752981,47.2527185024662,4.45238214845185,46.559379863396,635.07666180397,17.2025147179816,92.6095964206418,1.12809393612781,4.62760479253934,1.61922145002323,1.80486337237421,26.4605631680655,33.2353819258801,130.045468309014
"1953","Rodentia","Muridae","Taeromys","taerae","Taeromys taerae",1.14312222314694,75.1533610263655,115.42561286065,14.0831979922434,118.946851898544,75.9562379772335,68.2223882249983,3.44055967919742,301.487321690178,26.0003911409893,1.8970205065132,0.00350849847807876,0.0035583033836451,39.7768533407357,4.37,2.66386032339165,42.5646882954204,3.4485730941052,44.7679860412592,710.142661115081,16.9264828684562,78.4432267574927,1.12975166207752,5.60917494322183,1.7550445798985,1.97140450632543,24.7388642098017,29.3223118862533,127.920943717994
"1954","Rodentia","Sciuridae","Tamias","alpinus","Tamias alpinus",1.72782920131696,36.54,104.65,15.8011474647046,149.763935454626,113.445055133995,159.25569143995,1,300.143830788361,28.8383171366632,2,0.00701725122650167,0.00590436948301086,71.890273649994,4.5,1.73968569693656,56.032485789668,7.83241005100898,46.9849505302328,1037.24079075047,17.8106054699656,151.048583494592,1.46005634896618,6.37610339370465,2,1,29.5155804358443,50.2086814169681,139.489019598237
"1955","Rodentia","Sciuridae","Tamias","amoenus","Tamias amoenus",2.49007655662642,50.63,118.06,31.5,365,96.27,57.1,7,383.321609187481,30.46,2,0.008434861,0.01,365,4.99,1,62,2.62,55.2161449248598,152.81,29.1967542265238,350.01,3.2475232339931,7.61850769078549,2,2,41.99,165.885487363315,160.452731542014
"1956","Rodentia","Sciuridae","Tamias","bulleri","Tamias bulleri",1.54212669330347,100,135.85,16.3763957981801,141.968673699047,105.080796547189,110.09957649314,2.63056503520116,277.45663031897,30.3693349614438,1,0.00501282057584349,0.00514565359610268,63.4669158785955,2.43,2.48341432915139,54.028271757497,5.1745973332352,46.6110945339627,1091.93122727559,18.0770488498991,127.765750449342,1.25524591697336,5.39288381220508,1,1.61565237632667,28.1249449787224,43.545094868771,135.909654395739
"1957","Rodentia","Sciuridae","Tamias","canipes","Tamias canipes",2.62071201715335,70.2,131.4,22.2599792298567,234.425794178028,149.571385397985,237.871531299406,5,342.893680547496,32.7148706405022,2,0.0120838407002579,0.013107315138349,128.922831908408,3.88,1,74.5629532668227,8.81657634368274,51.1386313252246,813.216264088078,22.9543551196954,295.906572537625,2.194364040729,7.3043640874443,2,2,36.4666256933033,66.3091718050502,141.955409211433
"1958","Rodentia","Sciuridae","Tamias","cinereicollis","Tamias cinereicollis",2.70370850061205,61.59,128,23.5003488565984,254.374220537966,164.776165312265,256.402173727769,6,344.815508114623,30.19,2,0.0144235258726671,0.0148440950765793,149.031947140854,4.89,1,81.9294315112819,9.48774117022907,52.1174105474707,499.99,23.7184684903058,306.014474333516,2.2283581785957,7.58672111013945,2,2,42.67,76.0187307756252,150.36653389899
