"","MSW05_Order","MSW05_Family","MSW05_Genus","MSW05_Species","MSW05_Binomial","X1.1_ActivityCycle","X5.1_AdultBodyMass_g","X13.1_AdultHeadBodyLen_mm","X2.1_AgeatEyeOpening_d","X3.1_AgeatFirstBirth_d","X18.1_BasalMetRate_mLO2hr","X5.2_BasalMetRateMass_g","X6.1_DietBreadth","X7.1_DispersalAge_d","X9.1_GestationLen_d","X12.1_HabitatBreadth","X22.1_HomeRange_km2","X22.2_HomeRange_Indiv_km2","X14.1_InterbirthInterval_d","X15.1_LitterSize","X16.1_LittersPerYear","X17.1_MaxLongevity_m","X5.3_NeonateBodyMass_g","X13.2_NeonateHeadBodyLen_mm","X21.1_PopulationDensity_n.km2","X10.1_PopulationGrpSize","X23.1_SexualMaturityAge_d","X10.2_SocialGrpSize","X24.1_TeatNumber","X12.2_Terrestriality","X6.2_TrophicLevel","X25.1_WeaningAge_d","X5.4_WeaningBodyMass_g","X13.3_WeaningHeadBodyLen_mm"
"145","Primates","Cercopithecidae","Colobus","vellerosus","Colobus vellerosus",3,7700.18,635,0,1795.11596892714,2234.97240100732,6249.42824491387,2.24579812475111,2352.77986,179.662571251625,1.16165449624445,0.29,1.14840176181237,626.873178731811,1.02,0.612287537511183,327.088787874228,440.323461046555,101.845522071429,26.0448583077076,17.2012617938586,1801.98902122618,16,2.24609933212642,1.99976682692308,1.10739815593896,414.210260707914,1946.23681278488,125
"146","Primates","Galagidae","Euoticus","elegantulus","Euoticus elegantulus",1,295.48,300,0,669.194306656174,215.66,261.75,4,2235.56434,133.45,1.03955198036873,0.0757141953460698,0.123033066874962,271.357998939683,0.99,1.12625590953493,180,39.7861139688385,86.6850814047622,16.47,4.26795573332722,563.785535852273,1,2.69500345586217,1.99990151016928,2,102.996457325471,380.06156075806,125
"147","Primates","Galagidae","Euoticus","pallidus","Euoticus pallidus",2.74877355355218,277.37,338.168218332496,0,988.155360622765,778.506243144671,2081.83938364726,3.34778128957875,2528.60314,150.037673249935,1.02537501590396,0.161560417108972,0.235346940451289,372.033221121252,1.27503874645174,0.935499573318255,274.06777092062,79.6845053980295,100.706924571429,33.8428599871105,11.0434509585013,1016.06620312859,4.62513853532721,2.31772981887823,2,1.7636205079787,143.85165006573,600.835945121979,125
"148","Primates","Daubentoniidae","Daubentonia","madagascariensis","Daubentonia madagascariensis",1,2731.37,400,0,1277.5,1516.32610792517,4795.00543635036,6,2186.72454,166.48,2,0.06,0.11,760.41,1.01,0.42,291.6,121.79,92.3744702380953,39.79,1,834.72,1,2,2,2,197.7,1535,125
"149","Primates","Lemuridae","Hapalemur","alaotrensis","Hapalemur alaotrensis",2.96174477011886,1616.83,384.775899048018,0,1417.14176224222,1003.11716876635,2817.83012891964,2.95405164562936,2528.60314,157.355660822409,1.26916299772443,0.230299498879702,0.423144727340557,432.012459203621,1.06084148807493,0.893199209370541,281.66815397254,137.535907170826,102.805462738095,21.9109272926987,13.9025697845463,1343.55582617711,6.05270086984578,2.21943483967443,1.99953872165733,1.64025554510611,199.906937880413,971.018408721754,125
"150","Primates","Lemuridae","Hapalemur","aureus","Hapalemur aureus",2,1562.41,305.08,0,945.357836228379,927.688157434934,2584.08777678783,2,2142.76872,142.5,2,0.21,0.36,365,1.01,0.958254773722254,242.660218077725,76.4195827265084,95.3970305714287,50.4333575866118,4,855.137476994527,3,2.21725226277421,2,1,147.031408568976,723.499447005768,125
"151","Primates","Lemuridae","Hapalemur","griseus","Hapalemur griseus",2,916,335,0,996.45,793.202141977649,2244.12617627049,2,2152.53668,141.24,3,0.01,0.0047,334.58,1.5,1.00358727850136,205.2,45.2,93.2418375714288,62,4,1003.17,3.1,2.27111449498644,2,1,136.29,635.633309086572,125
"152","Primates","Lemuridae","Hapalemur","occidentalis","Hapalemur occidentalis",2.97971817071817,4150.79939870263,481.663267416965,0,1575.47629921944,1592.14087337581,4391.20469615824,2.59968706638301,2377.19976,167.435733750051,1.2851230510321,0.220599166733438,0.424098851405611,505.662125996099,1.02106824643444,0.781109618654067,278.889453251003,273.53803380255,101.876382071429,28.6573956841625,12.8157223373481,1460.50640601094,8.75022022245951,2.21012357455066,1.99995348837209,1.39868282847571,265.071404901529,1305.20083942732,125
"153","Primates","Galagidae","Galago","alleni","Galago alleni",1,266.03,200,0,341.27,692.462067742684,2002.32483212535,2,2191.60852,133,2,0.18,0.2,365,1.29,1,144,23.93,88.4328800714288,16.47,5.03627996922953,283.18,6,2.57896752177991,2,1,113.212392932523,507.841502316079,125
"154","Primates","Galagidae","Galago","cameronensis","Galago cameronensis",2.80409138538037,1490.210155575,365.885964626436,0,1161.66698405132,827.411304746604,2131.05435491782,3.15275687601711,2528.60314,154.360881373051,1.11537505899974,0.206045563027996,0.318251104623729,380.177086324992,1.08443145135823,0.962400782626233,267.864116400822,105.925325416099,102.479080238095,29.898264335532,12.1926745988674,1136.45619236882,5.03912695000375,2.23998722062681,1.9997518999519,1.69000802342714,167.866596456844,698.389959238145,125
